Latitude,Longitude,Ward,Community Area,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,FBI Code,Year,Month,Day,Hour,Severity,Season
41.9490503,-87.7066636,33.0,16.0,2023-08-07 00:00:00,037XX N TROY ST,1120,DECEPTIVE PRACTICE,False,False,1733,17,10,2023,8,7,0,Other,Summer
41.89914529,-87.62791022,42.0,8.0,2023-09-06 07:10:00,0000X E DELAWARE PL,4387,OTHER OFFENSE,False,True,1833,18,26,2023,9,6,7,Less Severe,Fall
41.86708141,-87.61900371,4.0,33.0,2023-09-06 15:57:00,012XX S LAKE SHORE DR NB,890,THEFT,False,False,132,1,6,2023,9,6,15,Less Severe,Fall
41.74512181,-87.60137571,8.0,44.0,2023-09-06 10:30:00,082XX S INGLESIDE AVE,1360,CRIMINAL TRESPASS,False,False,631,6,26,2023,9,6,10,Other,Fall
41.9382685,-87.83246165,38.0,17.0,2023-09-06 20:10:00,032XX N PITTSBURGH AVE,1152,DECEPTIVE PRACTICE,False,False,1631,16,11,2023,9,6,20,Other,Fall
41.7478257,-87.64638584,17.0,71.0,2023-09-06 22:18:00,080XX S PEORIA ST,1320,CRIMINAL DAMAGE,False,False,621,6,14,2023,9,6,22,Less Severe,Fall
41.89189399,-87.70675248,27.0,23.0,2023-09-06 18:00:00,032XX W OHIO ST,910,MOTOR VEHICLE THEFT,False,False,1121,11,7,2023,9,6,18,Other,Fall
41.97486195,-87.89037215,41.0,76.0,2023-09-06 07:40:00,0000X W TERMINAL ST,1478,CONCEALED CARRY LICENSE VIOLATION,True,False,1655,16,15,2023,9,6,7,Other,Fall
41.80899079,-87.70642393,12.0,58.0,2023-09-06 21:10:00,046XX S SPAULDING AVE,1710,OFFENSE INVOLVING CHILDREN,False,True,821,8,20,2023,9,6,21,Other,Fall
41.75330763,-87.66715475,17.0,71.0,2023-08-14 15:00:00,077XX S HERMITAGE AVE,610,BURGLARY,False,False,611,6,5,2023,8,14,15,Other,Summer
41.80785104,-87.725149,14.0,57.0,2023-09-06 22:00:00,040XX W 47TH ST,810,THEFT,False,False,815,8,6,2023,9,6,22,Less Severe,Fall
41.95573662,-87.6561685,46.0,3.0,2023-09-06 23:58:00,040XX N KENMORE AVE,1320,CRIMINAL DAMAGE,False,False,1915,19,14,2023,9,6,23,Less Severe,Fall
41.77658914,-87.67505278,16.0,67.0,2023-09-06 01:30:00,064XX S SEELEY AVE,560,ASSAULT,False,True,726,7,08A,2023,9,6,1,Severe,Fall
41.86811607,-87.63237812,34.0,32.0,2023-09-06 17:40:00,011XX S DELANO CT E,1780,OFFENSE INVOLVING CHILDREN,False,True,123,1,20,2023,9,6,17,Other,Fall
41.80074086,-87.65139931,20.0,61.0,2023-09-06 13:26:00,051XX S CARPENTER ST,143A,WEAPONS VIOLATION,False,False,934,9,15,2023,9,6,13,Other,Fall
41.86539738,-87.64066078,28.0,28.0,2023-09-06 11:20:00,013XX S CLINTON ST,810,THEFT,False,False,124,1,6,2023,9,6,11,Less Severe,Fall
41.81398653,-87.61258752,3.0,38.0,2023-06-12 15:00:00,005XX E 44TH PL,910,MOTOR VEHICLE THEFT,False,False,221,2,7,2023,6,12,15,Other,Summer
42.00538405,-87.70932675,50.0,2.0,2023-09-06 15:30:00,068XX N KEDZIE AVE,560,ASSAULT,False,False,2411,24,08A,2023,9,6,15,Severe,Fall
41.81782278,-87.72392842,14.0,57.0,2023-09-06 15:33:00,041XX S PULASKI RD,860,THEFT,False,False,815,8,6,2023,9,6,15,Less Severe,Fall
42.00789361,-87.66661712,49.0,1.0,2023-06-05 12:00:00,014XX W MORSE AVE,810,THEFT,False,False,2431,24,6,2023,6,5,12,Less Severe,Summer
41.88199883,-87.72940017,28.0,26.0,2023-09-06 22:00:00,041XX W WASHINGTON BLVD,910,MOTOR VEHICLE THEFT,False,False,1114,11,7,2023,9,6,22,Other,Fall
41.87753281,-87.67238752,27.0,28.0,2023-09-06 09:11:00,018XX W JACKSON BLVD,560,ASSAULT,False,False,1225,12,08A,2023,9,6,9,Severe,Fall
41.74408176,-87.67056268,17.0,71.0,2023-09-06 00:40:00,082XX S WOLCOTT AVE,1310,CRIMINAL DAMAGE,False,False,614,6,14,2023,9,6,0,Less Severe,Fall
41.89713193,-87.65679165,27.0,24.0,2023-09-06 06:00:00,008XX N MILWAUKEE AVE,486,BATTERY,False,True,1213,12,08B,2023,9,6,6,Severe,Fall
41.66294403,-87.64141128,9.0,53.0,2023-09-06 09:41:00,127XX S HALSTED ST,051A,ASSAULT,False,False,523,5,04A,2023,9,6,9,Severe,Fall
41.94964068,-87.71279687,33.0,16.0,2023-09-06 17:00:00,037XX N KIMBALL AVE,1130,DECEPTIVE PRACTICE,False,False,1733,17,11,2023,9,6,17,Other,Fall
41.86685369,-87.71299602,24.0,29.0,2023-09-06 16:00:00,011XX S ST LOUIS AVE,498,BATTERY,False,True,1133,11,04B,2023,9,6,16,Severe,Fall
41.90952402,-87.75398658,37.0,25.0,2023-09-06 11:45:00,051XX W NORTH AVE,1340,CRIMINAL DAMAGE,True,False,2533,25,14,2023,9,6,11,Less Severe,Fall
41.78634316,-87.69760977,15.0,66.0,2023-09-06 15:02:00,029XX W 59TH ST,820,THEFT,False,False,824,8,6,2023,9,6,15,Less Severe,Fall
41.71882357,-87.64314179,21.0,73.0,2023-09-06 03:48:00,096XX S HALSTED ST,486,BATTERY,False,True,2223,22,08B,2023,9,6,3,Severe,Fall
41.7796184,-87.65376796,16.0,68.0,2023-09-06 00:18:00,011XX W 63RD ST,1121,DECEPTIVE PRACTICE,False,False,724,7,10,2023,9,6,0,Other,Fall
41.82849936,-87.64361241,11.0,60.0,2023-09-06 15:30:00,036XX S UNION AVE,430,BATTERY,False,True,915,9,04B,2023,9,6,15,Severe,Fall
41.79339092,-87.7117283,14.0,63.0,2023-08-26 01:50:00,035XX W 55TH ST,1345,CRIMINAL DAMAGE,False,False,822,8,14,2023,8,26,1,Less Severe,Summer
41.78003628,-87.60463783,20.0,42.0,2023-09-06 10:00:00,063XX S MARYLAND AVE,620,BURGLARY,False,False,312,3,5,2023,9,6,10,Other,Fall
41.80749934,-87.59023448,4.0,39.0,2023-09-06 18:00:00,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,6,18,Less Severe,Fall
41.73185965,-87.55477843,10.0,46.0,2023-09-06 21:00:00,028XX E 90TH ST,1320,CRIMINAL DAMAGE,False,False,423,4,14,2023,9,6,21,Less Severe,Fall
41.88108866,-87.72076449,28.0,26.0,2023-09-06 06:00:00,0000X N HAMLIN BLVD,486,BATTERY,False,True,1122,11,08B,2023,9,6,6,Severe,Fall
41.7449733,-87.59660272,8.0,45.0,2023-09-06 13:58:00,011XX E 82ND PL,497,BATTERY,False,True,411,4,04B,2023,9,6,13,Severe,Fall
41.70013456,-87.5619832,10.0,51.0,2023-09-06 20:10:00,107XX S CALHOUN AVE,460,BATTERY,False,False,434,4,08B,2023,9,6,20,Severe,Fall
41.91832094,-87.70523743,1.0,22.0,2023-09-06 18:07:00,020XX N ALBANY AVE,890,THEFT,False,False,1414,14,6,2023,9,6,18,Less Severe,Fall
41.72787262,-87.55120713,10.0,46.0,2023-09-06 13:30:00,092XX S COMMERCIAL AVE,330,ROBBERY,False,False,423,4,3,2023,9,6,13,Severe,Fall
41.76183073,-87.62751028,6.0,69.0,2023-09-06 22:30:00,001XX W 73RD ST,910,MOTOR VEHICLE THEFT,False,False,731,7,7,2023,9,6,22,Other,Fall
41.80171934,-87.63070362,20.0,37.0,2023-09-06 01:50:00,051XX S WENTWORTH AVE,502R,OTHER OFFENSE,False,False,225,2,26,2023,9,6,1,Less Severe,Fall
41.86742869,-87.62634257,4.0,32.0,2023-09-06 18:45:00,0000X E ROOSEVELT RD,1210,DECEPTIVE PRACTICE,False,False,123,1,11,2023,9,6,18,Other,Fall
41.92992517,-87.74652561,31.0,19.0,2023-09-06 08:45:00,027XX N CICERO AVE,2820,OTHER OFFENSE,False,False,2521,25,08A,2023,9,6,8,Less Severe,Fall
41.68507436,-87.64277407,21.0,53.0,2023-09-06 15:30:00,008XX W 115TH ST,860,THEFT,False,False,524,5,6,2023,9,6,15,Less Severe,Fall
41.76525416,-87.64125515,6.0,68.0,2023-09-06 11:45:00,006XX W 71ST ST,460,BATTERY,False,True,732,7,08B,2023,9,6,11,Severe,Fall
41.87133667,-87.625925,4.0,32.0,2023-09-06 18:15:00,008XX S WABASH AVE,281,CRIMINAL SEXUAL ASSAULT,False,True,123,1,2,2023,9,6,18,Other,Fall
41.97304656,-87.7709563,45.0,11.0,2023-09-06 22:00:00,050XX N MAJOR AVE,820,THEFT,False,False,1622,16,6,2023,9,6,22,Less Severe,Fall
41.88326797,-87.71215055,28.0,27.0,2023-09-06 19:00:00,034XX W SCHRAEDER DR,2024,NARCOTICS,True,False,1123,11,18,2023,9,6,19,Less Severe,Fall
41.80713554,-87.58999294,4.0,39.0,2023-09-06 18:00:00,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,6,18,Less Severe,Fall
41.76335807,-87.71746875,23.0,65.0,2023-09-06 02:30:00,071XX S HAMLIN AVE,920,MOTOR VEHICLE THEFT,False,False,833,8,7,2023,9,6,2,Other,Fall
41.80689027,-87.58983438,4.0,39.0,2023-09-06 19:45:00,048XX S LAKE PARK AVE,820,THEFT,False,False,222,2,6,2023,9,6,19,Less Severe,Fall
41.92537055,-87.72557751,35.0,22.0,2023-09-06 08:46:00,024XX N HARDING AVE,460,BATTERY,True,False,2524,25,08B,2023,9,6,8,Severe,Fall
41.98260385,-87.69671309,40.0,4.0,2023-09-06 11:25:00,055XX N WASHTENAW AVE,1330,CRIMINAL TRESPASS,False,False,2011,20,26,2023,9,6,11,Other,Fall
41.75131717,-87.56380046,7.0,46.0,2023-09-07 00:00:00,079XX S ESSEX AVE,486,BATTERY,False,True,422,4,08B,2023,9,7,0,Severe,Fall
41.91081797,-87.6545604,32.0,7.0,2023-09-06 13:24:00,010XX W NORTH AVE,2820,OTHER OFFENSE,False,False,1811,18,08A,2023,9,6,13,Less Severe,Fall
41.98296377,-87.7169054,39.0,13.0,2023-09-06 22:50:00,035XX W BRYN MAWR AVE,031A,ROBBERY,False,False,1711,17,3,2023,9,6,22,Severe,Fall
41.9173366,-87.71245591,26.0,22.0,2023-09-06 21:30:00,034XX W ARMITAGE AVE,1320,CRIMINAL DAMAGE,False,False,1422,14,14,2023,9,6,21,Less Severe,Fall
41.74922413,-87.57715731,8.0,46.0,2023-09-06 10:10:00,080XX S EUCLID AVE,486,BATTERY,False,True,414,4,08B,2023,9,6,10,Severe,Fall
41.8007726,-87.67327595,16.0,61.0,2023-09-06 21:29:00,051XX S WINCHESTER AVE,486,BATTERY,True,True,932,9,08B,2023,9,6,21,Severe,Fall
41.85552287,-87.68084386,25.0,31.0,2023-08-17 12:00:00,019XX S LEAVITT ST,560,ASSAULT,False,False,1234,12,08A,2023,8,17,12,Severe,Summer
41.78999432,-87.65233829,16.0,68.0,2023-09-06 18:18:00,057XX S ABERDEEN ST,143A,WEAPONS VIOLATION,True,False,712,7,15,2023,9,6,18,Other,Fall
41.75174274,-87.66186068,17.0,71.0,2023-09-06 17:30:00,078XX S LAFLIN ST,910,MOTOR VEHICLE THEFT,False,False,612,6,7,2023,9,6,17,Other,Fall
41.88309289,-87.65038478,34.0,28.0,2023-08-28 19:30:00,009XX W WASHINGTON BLVD,890,THEFT,False,False,1224,12,6,2023,8,28,19,Less Severe,Summer
41.95659747,-87.70076612,33.0,16.0,2023-09-06 21:00:00,041XX N FRANCISCO AVE,560,ASSAULT,False,False,1724,17,08A,2023,9,6,21,Severe,Fall
41.80160788,-87.73932467,14.0,56.0,2023-09-06 03:34:00,050XX S KNOX AVE,051A,ASSAULT,False,False,815,8,04A,2023,9,6,3,Severe,Fall
41.92634643,-87.72485902,35.0,22.0,2023-09-06 05:40:00,039XX W ALTGELD ST,820,THEFT,False,False,2524,25,6,2023,9,6,5,Less Severe,Fall
41.92807654,-87.78560619,36.0,19.0,2023-09-06 19:00:00,026XX N NARRAGANSETT AVE,460,BATTERY,False,False,2512,25,08B,2023,9,6,19,Severe,Fall
41.6810244,-87.61468454,9.0,53.0,2023-09-06 13:19:00,117XX S CALUMET AVE,930,MOTOR VEHICLE THEFT,False,False,532,5,7,2023,9,6,13,Other,Fall
41.89075699,-87.63613388,42.0,8.0,2023-09-02 02:00:00,003XX W ILLINOIS ST,1150,DECEPTIVE PRACTICE,False,False,1831,18,11,2023,9,2,2,Other,Fall
41.74427848,-87.64750096,17.0,71.0,2023-09-06 21:33:00,082XX S SANGAMON ST,502P,OTHER OFFENSE,False,False,613,6,26,2023,9,6,21,Less Severe,Fall
41.75850964,-87.60934922,6.0,69.0,2023-09-06 22:09:00,006XX E 75TH ST,3710,INTERFERENCE WITH PUBLIC OFFICER,True,False,323,3,24,2023,9,6,22,Other,Fall
41.91311018,-87.63320866,43.0,7.0,2023-09-06 17:15:00,017XX N LA SALLE DR,460,BATTERY,False,False,1814,18,08B,2023,9,6,17,Severe,Fall
41.71656332,-87.56462908,7.0,51.0,2023-09-06 07:30:00,098XX S YATES AVE,420,BATTERY,False,True,431,4,04B,2023,9,6,7,Severe,Fall
41.8726825,-87.71401546,24.0,27.0,2023-09-06 00:21:00,035XX W FLOURNOY ST,560,ASSAULT,False,True,1133,11,08A,2023,9,6,0,Severe,Fall
41.82213036,-87.60327658,4.0,36.0,2023-09-06 07:00:00,009XX E 40TH ST,498,BATTERY,False,True,214,2,04B,2023,9,6,7,Severe,Fall
41.79467209,-87.62357087,3.0,40.0,2023-09-06 22:30:00,0000X E GARFIELD BLVD,031A,ROBBERY,False,False,225,2,3,2023,9,6,22,Severe,Fall
41.78898704,-87.74147999,13.0,56.0,2023-09-06 11:00:00,057XX S CICERO AVE,810,THEFT,False,False,813,8,6,2023,9,6,11,Less Severe,Fall
41.96590572,-87.64539748,46.0,3.0,2023-09-06 21:22:00,006XX W WILSON DR,560,ASSAULT,False,False,1914,19,08A,2023,9,6,21,Severe,Fall
41.85896566,-87.71585846,24.0,29.0,2023-09-06 15:45:00,036XX W 16TH ST,530,ASSAULT,False,False,1014,10,04A,2023,9,6,15,Severe,Fall
41.95391683,-87.70836586,33.0,16.0,2023-09-06 00:23:00,032XX W IRVING PARK RD,326,ROBBERY,False,False,1733,17,3,2023,9,6,0,Severe,Fall
41.76520694,-87.61041391,6.0,69.0,2023-09-06 09:00:00,071XX S ST LAWRENCE AVE,560,ASSAULT,False,True,323,3,08A,2023,9,6,9,Severe,Fall
41.80859321,-87.66557723,15.0,61.0,2023-09-06 15:02:00,016XX W 47TH ST,860,THEFT,True,False,924,9,6,2023,9,6,15,Less Severe,Fall
41.89381253,-87.62422992,42.0,8.0,2023-08-14 15:00:00,006XX N MICHIGAN AVE,1220,DECEPTIVE PRACTICE,False,False,1834,18,11,2023,8,14,15,Other,Summer
41.94438634,-87.72733776,30.0,16.0,2023-09-06 04:31:00,034XX N PULASKI RD,1310,CRIMINAL DAMAGE,False,True,1731,17,14,2023,9,6,4,Less Severe,Fall
41.88308863,-87.76328861,37.0,25.0,2023-09-06 05:00:00,001XX N PINE AVE,1581,SEX OFFENSE,False,True,1523,15,17,2023,9,6,5,Other,Fall
41.89221925,-87.60468265,42.0,8.0,2023-09-06 02:30:00,009XX E GRAND AVE,281,CRIMINAL SEXUAL ASSAULT,False,True,1834,18,2,2023,9,6,2,Other,Fall
41.87922585,-87.64663642,34.0,28.0,2023-09-05 22:10:00,007XX W ADAMS ST,1320,CRIMINAL DAMAGE,False,False,1232,12,14,2023,9,5,22,Less Severe,Fall
41.99636357,-87.70323823,50.0,2.0,2023-09-06 14:30:00,063XX N RICHMOND ST,1153,DECEPTIVE PRACTICE,False,False,2413,24,11,2023,9,6,14,Other,Fall
41.78898704,-87.74147999,13.0,56.0,2023-09-06 09:30:00,057XX S CICERO AVE,820,THEFT,False,False,813,8,6,2023,9,6,9,Less Severe,Fall
41.8225226,-87.69049409,12.0,58.0,2023-09-06 18:09:00,039XX S ARCHER AVE,031A,ROBBERY,False,False,921,9,3,2023,9,6,18,Severe,Fall
41.89169488,-87.62615583,42.0,8.0,2023-09-06 14:49:00,0000X E GRAND AVE,860,THEFT,True,False,1834,18,6,2023,9,6,14,Less Severe,Fall
41.84884597,-87.62924489,3.0,34.0,2023-09-06 22:23:00,024XX S FEDERAL ST,051A,ASSAULT,False,False,131,1,04A,2023,9,6,22,Severe,Fall
41.73955239,-87.60247589,8.0,44.0,2023-09-06 01:00:00,085XX S DREXEL AVE,486,BATTERY,True,True,632,6,08B,2023,9,6,1,Severe,Fall
41.80767293,-87.67587906,15.0,61.0,2023-08-12 00:01:00,047XX S SEELEY AVE,1150,DECEPTIVE PRACTICE,False,False,931,9,11,2023,8,12,0,Other,Summer
42.00692256,-87.67000125,49.0,1.0,2023-08-14 04:03:00,069XX N ASHLAND BLVD,1130,DECEPTIVE PRACTICE,False,False,2431,24,11,2023,8,14,4,Other,Summer
42.00155296,-87.65929943,49.0,1.0,2023-09-06 23:54:00,011XX W LOYOLA AVE,560,ASSAULT,False,True,2432,24,08A,2023,9,6,23,Severe,Fall
41.81257944,-87.60443782,4.0,39.0,2023-09-06 08:03:00,045XX S DREXEL BLVD,910,MOTOR VEHICLE THEFT,False,False,221,2,7,2023,9,6,8,Other,Fall
41.74590509,-87.54914144,7.0,46.0,2023-09-06 19:48:00,082XX S COLES AVE,1310,CRIMINAL DAMAGE,False,False,424,4,14,2023,9,6,19,Less Severe,Fall
41.78205732,-87.70322518,14.0,66.0,2023-09-06 22:15:00,061XX S KEDZIE AVE,031A,ROBBERY,False,False,823,8,3,2023,9,6,22,Severe,Fall
41.70221832,-87.53045097,10.0,52.0,2023-09-06 22:17:00,106XX S AVENUE F,486,BATTERY,False,True,432,4,08B,2023,9,6,22,Severe,Fall
41.72184048,-87.61727759,9.0,49.0,2023-08-31 17:45:00,002XX E 95TH ST,1206,DECEPTIVE PRACTICE,False,False,511,5,11,2023,8,31,17,Other,Summer
41.96020189,-87.68379197,47.0,5.0,2023-09-01 20:00:00,043XX N LEAVITT ST,810,THEFT,False,False,1911,19,6,2023,9,1,20,Less Severe,Fall
41.90163129,-87.70940862,26.0,23.0,2023-09-06 21:58:00,011XX N SPAULDING AVE,2850,PUBLIC PEACE VIOLATION,False,False,1121,11,24,2023,9,6,21,Other,Fall
41.73709431,-87.57299818,8.0,45.0,2023-09-06 16:00:00,021XX E 87TH ST,560,ASSAULT,False,False,412,4,08A,2023,9,6,16,Severe,Fall
41.93950984,-87.76489245,30.0,15.0,2023-09-06 11:19:00,055XX W MELROSE ST,2826,OTHER OFFENSE,False,False,1633,16,26,2023,9,6,11,Less Severe,Fall
41.72727413,-87.58791764,8.0,48.0,2023-09-07 00:00:00,092XX S BLACKSTONE AVE,910,MOTOR VEHICLE THEFT,False,False,413,4,7,2023,9,7,0,Other,Fall
41.86849436,-87.68364177,28.0,28.0,2023-08-23 15:00:00,010XX S OAKLEY BLVD,890,THEFT,False,False,1225,12,6,2023,8,23,15,Less Severe,Summer
41.72238516,-87.58181284,7.0,51.0,2023-09-06 17:00:00,017XX E 95TH ST,1195,DECEPTIVE PRACTICE,False,True,431,4,11,2023,9,6,17,Other,Fall
41.87183477,-87.62615082,4.0,32.0,2023-09-06 11:00:00,0000X E 8TH ST,810,THEFT,False,False,123,1,6,2023,9,6,11,Less Severe,Fall
41.74590509,-87.54914144,7.0,46.0,2023-09-06 19:48:00,082XX S COLES AVE,486,BATTERY,False,True,424,4,08B,2023,9,6,19,Severe,Fall
41.88098896,-87.70485404,28.0,27.0,2023-09-06 16:50:00,031XX W MADISON ST,820,THEFT,False,False,1222,12,6,2023,9,6,16,Less Severe,Fall
41.97631047,-87.68916679,40.0,4.0,2023-09-06 15:07:00,052XX N WESTERN AVE,502R,OTHER OFFENSE,False,False,2012,20,26,2023,9,6,15,Less Severe,Fall
41.79739993,-87.62091494,3.0,40.0,2023-09-06 17:30:00,053XX S INDIANA AVE,910,MOTOR VEHICLE THEFT,False,False,231,2,7,2023,9,6,17,Other,Fall
41.87002813,-87.70882386,24.0,29.0,2023-09-06 21:00:00,033XX W ARTHINGTON ST,520,ASSAULT,False,True,1134,11,04A,2023,9,6,21,Severe,Fall
41.70775621,-87.58070877,10.0,51.0,2023-08-20 02:00:00,103XX S DOTY AVE E,910,MOTOR VEHICLE THEFT,False,False,434,4,7,2023,8,20,2,Other,Summer
41.73773115,-87.65499749,17.0,71.0,2023-09-06 17:29:00,012XX W 86TH ST,620,BURGLARY,False,False,613,6,5,2023,9,6,17,Other,Fall
41.7211832,-87.56235057,7.0,51.0,2023-09-06 07:00:00,095XX S CALHOUN AVE,820,THEFT,False,False,431,4,6,2023,9,6,7,Less Severe,Fall
41.90075729,-87.73178739,37.0,23.0,2023-09-06 13:01:00,042XX W THOMAS ST,326,ROBBERY,False,False,1111,11,3,2023,9,6,13,Severe,Fall
41.71181076,-87.63931992,9.0,73.0,2023-09-06 03:00:00,100XX S LOWE AVE,810,THEFT,False,False,2232,22,6,2023,9,6,3,Less Severe,Fall
41.86681074,-87.62581703,34.0,33.0,2023-09-06 23:00:00,012XX S WABASH AVE,910,MOTOR VEHICLE THEFT,False,False,131,1,7,2023,9,6,23,Other,Fall
41.92342294,-87.73041337,35.0,20.0,2023-09-06 00:22:00,023XX N KEDVALE AVE,486,BATTERY,False,True,2525,25,08B,2023,9,6,0,Severe,Fall
41.7931952,-87.6876885,15.0,63.0,2023-09-06 14:51:00,055XX S MAPLEWOOD AVE,460,BATTERY,False,False,824,8,08B,2023,9,6,14,Severe,Fall
41.86169934,-87.72260523,24.0,29.0,2023-09-06 04:30:00,014XX S SPRINGFIELD AVE,479,BATTERY,False,True,1011,10,04B,2023,9,6,4,Severe,Fall
41.9029232,-87.69728851,26.0,24.0,2023-09-06 08:40:00,028XX W DIVISION ST,860,THEFT,False,False,1211,12,6,2023,9,6,8,Less Severe,Fall
41.90483759,-87.68775144,26.0,24.0,2023-09-06 17:12:00,024XX W POTOMAC AVE,820,THEFT,True,False,1423,14,6,2023,9,6,17,Less Severe,Fall
41.7449912,-87.71761499,18.0,70.0,2023-09-06 14:25:00,038XX W 81ST PL,560,ASSAULT,False,False,834,8,08A,2023,9,6,14,Severe,Fall
41.99757383,-87.69876753,50.0,2.0,2023-09-06 20:00:00,027XX W DEVON AVE,910,MOTOR VEHICLE THEFT,False,False,2412,24,7,2023,9,6,20,Other,Fall
41.75898158,-87.66363247,17.0,67.0,2023-09-06 12:36:00,074XX S ASHLAND AVE,530,ASSAULT,False,False,735,7,04A,2023,9,6,12,Severe,Fall
42.01128199,-87.68178964,49.0,1.0,2023-09-02 09:00:00,020XX W ESTES AVE,1152,DECEPTIVE PRACTICE,False,False,2424,24,11,2023,9,2,9,Other,Fall
41.76750868,-87.68332005,16.0,66.0,2023-09-06 16:13:00,069XX S WESTERN AVE,1320,CRIMINAL DAMAGE,False,False,832,8,14,2023,9,6,16,Less Severe,Fall
41.89937901,-87.75570919,37.0,25.0,2023-09-06 22:30:00,010XX N LARAMIE AVE,1310,CRIMINAL DAMAGE,False,True,1531,15,14,2023,9,6,22,Less Severe,Fall
41.89247493,-87.71622631,27.0,23.0,2023-09-06 21:00:00,006XX N CENTRAL PARK AVE,486,BATTERY,False,True,1122,11,08B,2023,9,6,21,Severe,Fall
41.90982859,-87.67744759,1.0,24.0,2023-08-24 19:45:00,015XX N DAMEN AVE,820,THEFT,False,False,1424,14,6,2023,8,24,19,Less Severe,Summer
41.79310257,-87.65727433,16.0,67.0,2023-09-06 10:13:00,055XX S THROOP ST,1310,CRIMINAL DAMAGE,False,True,713,7,14,2023,9,6,10,Less Severe,Fall
41.74988027,-87.66342658,17.0,71.0,2023-09-06 21:25:00,079XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,True,False,611,6,26,2023,9,6,21,Other,Fall
41.87999676,-87.7618142,29.0,25.0,2023-09-07 00:00:00,0000X S LOTUS AVE,143A,WEAPONS VIOLATION,True,False,1522,15,15,2023,9,7,0,Other,Fall
41.79693636,-87.66101873,16.0,61.0,2023-09-06 14:15:00,053XX S BISHOP ST,051A,ASSAULT,False,True,934,9,04A,2023,9,6,14,Severe,Fall
41.77495344,-87.6368689,6.0,68.0,2023-09-01 10:00:00,065XX S NORMAL BLVD,1310,CRIMINAL DAMAGE,False,False,722,7,14,2023,9,1,10,Less Severe,Fall
42.00026563,-87.69971572,50.0,2.0,2023-09-06 22:00:00,065XX N CALIFORNIA AVE,920,MOTOR VEHICLE THEFT,False,False,2412,24,7,2023,9,6,22,Other,Fall
41.96704074,-87.78196317,41.0,15.0,2023-09-06 10:30:00,047XX N MELVINA AVE,560,ASSAULT,False,True,1622,16,08A,2023,9,6,10,Severe,Fall
41.96542318,-87.65562101,46.0,3.0,2023-09-06 16:35:00,010XX W WILSON AVE,430,BATTERY,False,False,1914,19,04B,2023,9,6,16,Severe,Fall
41.69133997,-87.67749338,19.0,75.0,2023-09-06 20:20:00,111XX S BELL AVE,2890,PUBLIC PEACE VIOLATION,False,False,2212,22,24,2023,9,6,20,Other,Fall
41.92789992,-87.74706232,31.0,19.0,2023-09-06 08:30:00,048XX W WRIGHTWOOD AVE,051A,ASSAULT,False,False,2521,25,04A,2023,9,6,8,Severe,Fall
41.78041566,-87.60560879,20.0,42.0,2023-09-06 22:15:00,008XX E 63RD ST,031A,ROBBERY,False,False,313,3,3,2023,9,6,22,Severe,Fall
41.87968721,-87.73183081,28.0,26.0,2023-09-06 14:30:00,042XX W MONROE ST,1320,CRIMINAL DAMAGE,False,False,1115,11,14,2023,9,6,14,Less Severe,Fall
41.90506883,-87.74724185,37.0,25.0,2023-09-06 15:00:00,048XX W KAMERLING AVE,1320,CRIMINAL DAMAGE,False,True,2533,25,14,2023,9,6,15,Less Severe,Fall
41.83469081,-87.61370565,4.0,35.0,2023-09-06 19:00:00,005XX E 33RD ST,1320,CRIMINAL DAMAGE,False,False,211,2,14,2023,9,6,19,Less Severe,Fall
41.88773966,-87.76374673,37.0,25.0,2023-09-06 05:00:00,055XX W LAKE ST,281,CRIMINAL SEXUAL ASSAULT,False,False,1523,15,2,2023,9,6,5,Other,Fall
41.80689027,-87.58983438,4.0,39.0,2023-09-06 18:00:00,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,6,18,Less Severe,Fall
41.86924442,-87.62707888,4.0,32.0,2023-09-06 14:19:00,0000X E 11TH ST,820,THEFT,False,False,123,1,6,2023,9,6,14,Less Severe,Fall
41.94470522,-87.78994836,38.0,17.0,2023-09-06 21:00:00,035XX N NEENAH AVE,910,MOTOR VEHICLE THEFT,False,False,1632,16,7,2023,9,6,21,Other,Fall
41.9410841,-87.64764917,44.0,6.0,2023-09-06 15:00:00,007XX W MELROSE ST,920,MOTOR VEHICLE THEFT,False,False,1925,19,7,2023,9,6,15,Other,Fall
41.90834745,-87.66850993,1.0,24.0,2023-09-06 21:00:00,016XX W JULIAN ST,910,MOTOR VEHICLE THEFT,False,False,1433,14,7,2023,9,6,21,Other,Fall
41.90742061,-87.68592533,1.0,24.0,2023-09-06 16:00:00,014XX N CLAREMONT AVE,810,THEFT,False,False,1424,14,6,2023,9,6,16,Less Severe,Fall
41.68234318,-87.66260466,21.0,75.0,2023-09-06 11:10:00,116XX S MARSHFIELD AVE,860,THEFT,False,False,2234,22,6,2023,9,6,11,Less Severe,Fall
41.96169257,-87.66148088,46.0,3.0,2023-09-06 00:30:00,012XX W MONTROSE AVE,890,THEFT,False,False,1913,19,6,2023,9,6,0,Less Severe,Fall
